Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc
cora_a9kbx3z3_GAE,5.28 ± nan,7.17 ± nan,18.09 ± nan,32.15 ± nan,52.92 ± nan,74.68 ± nan,9.99 ± nan,5.28 ± nan,7.17 ± nan,18.09 ± nan,32.15 ± nan,52.92 ± nan,74.68 ± nan,99.04 ± nan,98.71 ± nan,80.89 ± nan
cora_upcd16w8_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.92 ± nan,50.79 ± nan,72.27 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.92 ± nan,50.79 ± nan,72.27 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_3r4wm1n7_GAE,1.68 ± nan,4.22 ± nan,21.60 ± nan,32.91 ± nan,50.70 ± nan,72.31 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.60 ± nan,32.91 ± nan,50.70 ± nan,72.31 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_40lohn9n_GAE,1.10 ± nan,11.65 ± nan,23.12 ± nan,36.36 ± nan,54.80 ± nan,75.00 ± nan,9.92 ± nan,1.10 ± nan,11.65 ± nan,23.12 ± nan,36.36 ± nan,54.80 ± nan,75.00 ± nan,99.01 ± nan,98.69 ± nan,78.17 ± nan
cora_hbsgeqpt_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,33.01 ± nan,50.87 ± nan,72.33 ± nan,7.12 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,33.01 ± nan,50.87 ± nan,72.33 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_byytprav_GAE,1.68 ± nan,4.22 ± nan,21.60 ± nan,32.93 ± nan,50.91 ± nan,72.34 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.60 ± nan,32.93 ± nan,50.91 ± nan,72.34 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_wyemztw2_GAE,1.70 ± nan,4.22 ± nan,21.55 ± nan,32.88 ± nan,50.66 ± nan,72.28 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.55 ± nan,32.88 ± nan,50.66 ± nan,72.28 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_fsvhgw4y_GAE,1.70 ± nan,4.22 ± nan,20.73 ± nan,33.07 ± nan,50.63 ± nan,72.25 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,20.73 ± nan,33.07 ± nan,50.63 ± nan,72.25 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_br5qsi5m_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.90 ± nan,50.89 ± nan,72.09 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.90 ± nan,50.89 ± nan,72.09 ± nan,99.02 ± nan,98.63 ± nan,79.84 ± nan
cora_ifzxe6xa_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,33.00 ± nan,50.64 ± nan,72.33 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,33.00 ± nan,50.64 ± nan,72.33 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_9znwsmgc_GAE,1.70 ± nan,4.22 ± nan,21.60 ± nan,32.97 ± nan,51.86 ± nan,72.50 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.60 ± nan,32.97 ± nan,51.86 ± nan,72.50 ± nan,99.02 ± nan,98.64 ± nan,77.39 ± nan
cora_9tkn63ej_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,33.03 ± nan,50.69 ± nan,72.36 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,33.03 ± nan,50.69 ± nan,72.36 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_0bd64fmj_GAE,1.70 ± nan,4.22 ± nan,21.67 ± nan,32.94 ± nan,50.74 ± nan,72.08 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.67 ± nan,32.94 ± nan,50.74 ± nan,72.08 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_i3452tjd_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,33.01 ± nan,50.70 ± nan,72.24 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,33.01 ± nan,50.70 ± nan,72.24 ± nan,99.02 ± nan,98.63 ± nan,79.79 ± nan
cora_sca2bso7_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.90 ± nan,50.82 ± nan,72.13 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.90 ± nan,50.82 ± nan,72.13 ± nan,99.02 ± nan,98.63 ± nan,77.36 ± nan
cora_r6v51om4_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.82 ± nan,50.77 ± nan,72.01 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.82 ± nan,50.77 ± nan,72.01 ± nan,99.02 ± nan,98.63 ± nan,79.87 ± nan
cora_r2dfqs2c_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,33.01 ± nan,50.93 ± nan,72.19 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,33.01 ± nan,50.93 ± nan,72.19 ± nan,99.02 ± nan,98.63 ± nan,79.79 ± nan
cora_ufffzw8e_GAE,1.68 ± nan,4.22 ± nan,21.60 ± nan,32.87 ± nan,50.66 ± nan,71.98 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.60 ± nan,32.87 ± nan,50.66 ± nan,71.98 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_ut0deyq0_GAE,1.73 ± nan,4.22 ± nan,21.59 ± nan,32.59 ± nan,50.76 ± nan,72.63 ± nan,7.13 ± nan,1.73 ± nan,4.22 ± nan,21.59 ± nan,32.59 ± nan,50.76 ± nan,72.63 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_kyh0iv4v_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.97 ± nan,50.70 ± nan,72.30 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.97 ± nan,50.70 ± nan,72.30 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_50q7d2uc_GAE,1.70 ± nan,4.22 ± nan,21.66 ± nan,32.88 ± nan,50.69 ± nan,72.54 ± nan,7.12 ± nan,1.70 ± nan,4.22 ± nan,21.66 ± nan,32.88 ± nan,50.69 ± nan,72.54 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_j37y34ti_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.84 ± nan,50.74 ± nan,72.25 ± nan,7.12 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.84 ± nan,50.74 ± nan,72.25 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_ijvtctzy_GAE,1.68 ± nan,4.22 ± nan,21.62 ± nan,32.92 ± nan,50.69 ± nan,72.23 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.62 ± nan,32.92 ± nan,50.69 ± nan,72.23 ± nan,99.02 ± nan,98.63 ± nan,77.41 ± nan
cora_9htwxg03_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.84 ± nan,50.81 ± nan,72.27 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.84 ± nan,50.81 ± nan,72.27 ± nan,99.02 ± nan,98.63 ± nan,79.85 ± nan
cora_9paw7h37_GAE,1.68 ± nan,4.22 ± nan,21.59 ± nan,32.90 ± nan,50.63 ± nan,72.01 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.59 ± nan,32.90 ± nan,50.63 ± nan,72.01 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_34q9fb1x_GAE,1.68 ± nan,4.22 ± nan,21.55 ± nan,33.02 ± nan,50.74 ± nan,72.19 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.55 ± nan,33.02 ± nan,50.74 ± nan,72.19 ± nan,99.02 ± nan,98.63 ± nan,79.83 ± nan
cora_ujf5i9jp_GAE,1.68 ± nan,4.22 ± nan,21.62 ± nan,33.01 ± nan,50.90 ± nan,72.04 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.62 ± nan,33.01 ± nan,50.90 ± nan,72.04 ± nan,99.02 ± nan,98.63 ± nan,79.85 ± nan
cora_yrsedume_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.94 ± nan,50.68 ± nan,72.51 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.94 ± nan,50.68 ± nan,72.51 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_1o0n53g1_GAE,1.73 ± nan,4.22 ± nan,21.65 ± nan,33.00 ± nan,50.83 ± nan,72.38 ± nan,7.13 ± nan,1.73 ± nan,4.22 ± nan,21.65 ± nan,33.00 ± nan,50.83 ± nan,72.38 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_y7dd0626_GAE,1.70 ± nan,4.22 ± nan,21.65 ± nan,32.79 ± nan,50.86 ± nan,72.18 ± nan,7.12 ± nan,1.70 ± nan,4.22 ± nan,21.65 ± nan,32.79 ± nan,50.86 ± nan,72.18 ± nan,99.02 ± nan,98.63 ± nan,79.84 ± nan
cora_6ea65rix_GAE,1.70 ± nan,4.22 ± nan,21.65 ± nan,32.92 ± nan,50.73 ± nan,72.17 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.65 ± nan,32.92 ± nan,50.73 ± nan,72.17 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_l1z0bsco_GAE,1.70 ± nan,4.22 ± nan,21.63 ± nan,32.84 ± nan,50.70 ± nan,72.38 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.63 ± nan,32.84 ± nan,50.70 ± nan,72.38 ± nan,99.02 ± nan,98.63 ± nan,79.80 ± nan
cora_bk9qik1x_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.88 ± nan,50.52 ± nan,72.20 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.88 ± nan,50.52 ± nan,72.20 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_shej1b7y_GAE,1.70 ± nan,4.20 ± nan,21.57 ± nan,33.06 ± nan,51.08 ± nan,72.24 ± nan,7.13 ± nan,1.70 ± nan,4.20 ± nan,21.57 ± nan,33.06 ± nan,51.08 ± nan,72.24 ± nan,99.02 ± nan,98.63 ± nan,79.83 ± nan
cora_avnrnlqp_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.82 ± nan,50.68 ± nan,72.36 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.82 ± nan,50.68 ± nan,72.36 ± nan,99.02 ± nan,98.63 ± nan,77.41 ± nan
cora_8ggz2fsy_GAE,1.70 ± nan,4.22 ± nan,21.64 ± nan,32.78 ± nan,50.68 ± nan,72.17 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.64 ± nan,32.78 ± nan,50.68 ± nan,72.17 ± nan,99.02 ± nan,98.63 ± nan,77.37 ± nan
cora_5c0gmvj6_GAE,1.68 ± nan,4.22 ± nan,21.63 ± nan,32.95 ± nan,50.68 ± nan,72.46 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.63 ± nan,32.95 ± nan,50.68 ± nan,72.46 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_vxhkf7j8_GAE,1.70 ± nan,4.22 ± nan,21.63 ± nan,32.86 ± nan,50.67 ± nan,72.32 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.63 ± nan,32.86 ± nan,50.67 ± nan,72.32 ± nan,99.02 ± nan,98.63 ± nan,79.87 ± nan
cora_x8k0cfek_GAE,1.73 ± nan,4.22 ± nan,21.59 ± nan,32.97 ± nan,50.68 ± nan,72.34 ± nan,7.13 ± nan,1.73 ± nan,4.22 ± nan,21.59 ± nan,32.97 ± nan,50.68 ± nan,72.34 ± nan,99.02 ± nan,98.63 ± nan,77.41 ± nan
cora_6vtczyth_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.68 ± nan,50.71 ± nan,72.27 ± nan,7.12 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.68 ± nan,50.71 ± nan,72.27 ± nan,99.02 ± nan,98.63 ± nan,79.83 ± nan
cora_55yxvjiu_GAE,1.68 ± nan,4.22 ± nan,21.62 ± nan,32.84 ± nan,50.68 ± nan,72.27 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.62 ± nan,32.84 ± nan,50.68 ± nan,72.27 ± nan,99.02 ± nan,98.63 ± nan,79.82 ± nan
cora_kdc41m37_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.90 ± nan,50.77 ± nan,72.12 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.90 ± nan,50.77 ± nan,72.12 ± nan,99.02 ± nan,98.63 ± nan,79.85 ± nan
cora_vizu8vkc_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,33.03 ± nan,50.77 ± nan,72.11 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,33.03 ± nan,50.77 ± nan,72.11 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_v1vk3qtl_GAE,1.70 ± nan,4.22 ± nan,21.64 ± nan,32.87 ± nan,50.79 ± nan,72.34 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.64 ± nan,32.87 ± nan,50.79 ± nan,72.34 ± nan,99.02 ± nan,98.63 ± nan,79.84 ± nan
cora_hfgs2b8a_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.78 ± nan,50.77 ± nan,72.44 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.78 ± nan,50.77 ± nan,72.44 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_mzsalga9_GAE,1.68 ± nan,4.22 ± nan,21.57 ± nan,32.82 ± nan,50.96 ± nan,72.59 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.57 ± nan,32.82 ± nan,50.96 ± nan,72.59 ± nan,99.02 ± nan,98.63 ± nan,79.85 ± nan
cora_i36tnsng_GAE,1.68 ± nan,4.22 ± nan,21.59 ± nan,33.00 ± nan,51.02 ± nan,72.39 ± nan,7.13 ± nan,1.68 ± nan,4.22 ± nan,21.59 ± nan,33.00 ± nan,51.02 ± nan,72.39 ± nan,99.02 ± nan,98.63 ± nan,79.80 ± nan
cora_nccjpsv8_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.84 ± nan,50.73 ± nan,72.48 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.84 ± nan,50.73 ± nan,72.48 ± nan,99.02 ± nan,98.63 ± nan,79.82 ± nan
cora_reiizakm_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.75 ± nan,50.70 ± nan,72.08 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.75 ± nan,50.70 ± nan,72.08 ± nan,99.02 ± nan,98.63 ± nan,79.89 ± nan
cora_wner7q2l_GAE,1.70 ± nan,4.22 ± nan,21.69 ± nan,32.90 ± nan,50.70 ± nan,72.51 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.69 ± nan,32.90 ± nan,50.70 ± nan,72.51 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_ejcp28lq_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.92 ± nan,50.68 ± nan,72.31 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.92 ± nan,50.68 ± nan,72.31 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_heilyde9_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.83 ± nan,50.73 ± nan,72.00 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.83 ± nan,50.73 ± nan,72.00 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_3v9bbffj_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.86 ± nan,50.68 ± nan,72.31 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.86 ± nan,50.68 ± nan,72.31 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_eag3bv37_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.97 ± nan,50.70 ± nan,72.33 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.97 ± nan,50.70 ± nan,72.33 ± nan,99.02 ± nan,98.63 ± nan,77.41 ± nan
cora_20bdsj0n_GAE,1.73 ± nan,4.22 ± nan,21.59 ± nan,32.93 ± nan,50.69 ± nan,72.57 ± nan,7.13 ± nan,1.73 ± nan,4.22 ± nan,21.59 ± nan,32.93 ± nan,50.69 ± nan,72.57 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_jg5i8jin_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.99 ± nan,50.75 ± nan,72.06 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.99 ± nan,50.75 ± nan,72.06 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_zarq1d2t_GAE,1.70 ± nan,4.22 ± nan,21.60 ± nan,32.92 ± nan,50.89 ± nan,72.11 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.60 ± nan,32.92 ± nan,50.89 ± nan,72.11 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_iabz9i9r_GAE,0.43 ± nan,6.22 ± nan,13.57 ± nan,18.59 ± nan,44.87 ± nan,60.19 ± nan,6.43 ± nan,0.43 ± nan,6.22 ± nan,13.57 ± nan,18.59 ± nan,44.87 ± nan,60.19 ± nan,98.20 ± nan,97.68 ± nan,77.57 ± nan
cora_1i3lnaxm_GAE,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.61 ± nan,45.42 ± nan,63.62 ± nan,6.58 ± nan,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.61 ± nan,45.42 ± nan,63.62 ± nan,98.47 ± nan,97.97 ± nan,78.38 ± nan
cora_0lvqti1o_GAE,1.70 ± nan,4.22 ± nan,20.63 ± nan,32.99 ± nan,50.76 ± nan,72.50 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,20.63 ± nan,32.99 ± nan,50.76 ± nan,72.50 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_evhlpyyi_GAE,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.48 ± nan,45.43 ± nan,63.54 ± nan,6.57 ± nan,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.48 ± nan,45.43 ± nan,63.54 ± nan,98.47 ± nan,97.97 ± nan,78.50 ± nan
cora_tcf03xd7_GAE,1.35 ± nan,3.42 ± nan,13.54 ± nan,24.60 ± nan,45.26 ± nan,63.46 ± nan,6.58 ± nan,1.35 ± nan,3.42 ± nan,13.54 ± nan,24.60 ± nan,45.26 ± nan,63.46 ± nan,98.47 ± nan,97.97 ± nan,78.42 ± nan
cora_7s1fgypw_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.87 ± nan,50.68 ± nan,72.44 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.87 ± nan,50.68 ± nan,72.44 ± nan,99.02 ± nan,98.63 ± nan,77.37 ± nan
cora_a6a37aqk_GAE,1.35 ± nan,3.42 ± nan,13.52 ± nan,24.63 ± nan,45.44 ± nan,63.41 ± nan,6.57 ± nan,1.35 ± nan,3.42 ± nan,13.52 ± nan,24.63 ± nan,45.44 ± nan,63.41 ± nan,98.47 ± nan,97.97 ± nan,78.46 ± nan
cora_y7aii3te_GAE,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.55 ± nan,45.44 ± nan,63.56 ± nan,6.58 ± nan,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.55 ± nan,45.44 ± nan,63.56 ± nan,98.47 ± nan,97.97 ± nan,78.49 ± nan
cora_4i8lg4rb_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.92 ± nan,50.68 ± nan,72.30 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.92 ± nan,50.68 ± nan,72.30 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_9imd0qg0_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.52 ± nan,45.25 ± nan,63.69 ± nan,6.57 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.52 ± nan,45.25 ± nan,63.69 ± nan,98.47 ± nan,97.97 ± nan,78.47 ± nan
cora_teva237d_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.57 ± nan,45.35 ± nan,63.58 ± nan,6.58 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.57 ± nan,45.35 ± nan,63.58 ± nan,98.47 ± nan,97.97 ± nan,78.48 ± nan
cora_3cltv956_GAE,1.35 ± nan,3.42 ± nan,13.51 ± nan,24.53 ± nan,45.35 ± nan,63.47 ± nan,6.57 ± nan,1.35 ± nan,3.42 ± nan,13.51 ± nan,24.53 ± nan,45.35 ± nan,63.47 ± nan,98.47 ± nan,97.97 ± nan,78.47 ± nan
cora_saty4ani_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.59 ± nan,45.38 ± nan,63.44 ± nan,6.58 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.59 ± nan,45.38 ± nan,63.44 ± nan,98.47 ± nan,97.97 ± nan,78.48 ± nan
cora_vt2o1xje_GAE,1.35 ± nan,4.50 ± nan,13.48 ± nan,24.55 ± nan,45.38 ± nan,63.20 ± nan,6.58 ± nan,1.35 ± nan,4.50 ± nan,13.48 ± nan,24.55 ± nan,45.38 ± nan,63.20 ± nan,98.47 ± nan,97.97 ± nan,78.38 ± nan
cora_8z97574j_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.54 ± nan,45.36 ± nan,63.56 ± nan,6.58 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.54 ± nan,45.36 ± nan,63.56 ± nan,98.47 ± nan,97.97 ± nan,78.49 ± nan
cora_oe341ehn_GAE,1.35 ± nan,4.50 ± nan,13.48 ± nan,24.60 ± nan,45.34 ± nan,63.35 ± nan,6.58 ± nan,1.35 ± nan,4.50 ± nan,13.48 ± nan,24.60 ± nan,45.34 ± nan,63.35 ± nan,98.47 ± nan,97.97 ± nan,78.50 ± nan
cora_2uzifmre_GAE,1.35 ± nan,3.42 ± nan,13.50 ± nan,24.61 ± nan,45.45 ± nan,63.48 ± nan,6.58 ± nan,1.35 ± nan,3.42 ± nan,13.50 ± nan,24.61 ± nan,45.45 ± nan,63.48 ± nan,98.47 ± nan,97.97 ± nan,78.45 ± nan
cora_mum3xkvm_GAE,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.56 ± nan,45.27 ± nan,63.51 ± nan,6.58 ± nan,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.56 ± nan,45.27 ± nan,63.51 ± nan,98.47 ± nan,97.97 ± nan,78.47 ± nan
cora_29h44f2m_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.57 ± nan,45.32 ± nan,63.41 ± nan,6.57 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.57 ± nan,45.32 ± nan,63.41 ± nan,98.47 ± nan,97.97 ± nan,78.49 ± nan
cora_1hiozyja_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.53 ± nan,45.36 ± nan,63.28 ± nan,6.57 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.53 ± nan,45.36 ± nan,63.28 ± nan,98.47 ± nan,97.97 ± nan,78.41 ± nan
cora_mz0bhj4m_GAE,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.59 ± nan,45.43 ± nan,63.66 ± nan,6.57 ± nan,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.59 ± nan,45.43 ± nan,63.66 ± nan,98.47 ± nan,97.97 ± nan,78.51 ± nan
cora_ocmre011_GAE,4.17 ± nan,4.74 ± nan,19.83 ± nan,28.37 ± nan,43.97 ± nan,63.03 ± nan,7.70 ± nan,4.17 ± nan,4.74 ± nan,19.83 ± nan,28.37 ± nan,43.97 ± nan,63.03 ± nan,98.41 ± nan,97.98 ± nan,78.01 ± nan
cora_z15cuskm_GAE,1.35 ± nan,4.48 ± nan,13.48 ± nan,24.57 ± nan,45.18 ± nan,63.44 ± nan,6.58 ± nan,1.35 ± nan,4.48 ± nan,13.48 ± nan,24.57 ± nan,45.18 ± nan,63.44 ± nan,98.47 ± nan,97.97 ± nan,78.40 ± nan
cora_ze6hese7_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.60 ± nan,45.32 ± nan,63.58 ± nan,6.58 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.60 ± nan,45.32 ± nan,63.58 ± nan,98.47 ± nan,97.98 ± nan,78.46 ± nan
cora_sdrrijfb_GAE,1.35 ± nan,4.48 ± nan,13.48 ± nan,24.57 ± nan,45.36 ± nan,63.44 ± nan,6.58 ± nan,1.35 ± nan,4.48 ± nan,13.48 ± nan,24.57 ± nan,45.36 ± nan,63.44 ± nan,98.47 ± nan,97.97 ± nan,78.48 ± nan
cora_yh41wf7t_GAE,1.35 ± nan,4.50 ± nan,13.48 ± nan,24.54 ± nan,45.33 ± nan,63.50 ± nan,6.58 ± nan,1.35 ± nan,4.50 ± nan,13.48 ± nan,24.54 ± nan,45.33 ± nan,63.50 ± nan,98.47 ± nan,97.97 ± nan,78.40 ± nan
cora_xiegzvcl_GAE,1.35 ± nan,4.48 ± nan,13.48 ± nan,24.60 ± nan,45.36 ± nan,63.32 ± nan,6.58 ± nan,1.35 ± nan,4.48 ± nan,13.48 ± nan,24.60 ± nan,45.36 ± nan,63.32 ± nan,98.47 ± nan,97.97 ± nan,78.36 ± nan
cora_nsvj69sl_GAE,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.56 ± nan,45.28 ± nan,63.29 ± nan,6.58 ± nan,1.35 ± nan,3.42 ± nan,13.48 ± nan,24.56 ± nan,45.28 ± nan,63.29 ± nan,98.47 ± nan,97.98 ± nan,78.42 ± nan
cora_s17sguh9_GAE,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.60 ± nan,45.22 ± nan,63.52 ± nan,6.57 ± nan,1.35 ± nan,4.47 ± nan,13.48 ± nan,24.60 ± nan,45.22 ± nan,63.52 ± nan,98.47 ± nan,97.97 ± nan,78.41 ± nan
cora_tpq3o5c4_GAE,1.35 ± nan,3.42 ± nan,13.50 ± nan,24.62 ± nan,45.38 ± nan,63.57 ± nan,6.57 ± nan,1.35 ± nan,3.42 ± nan,13.50 ± nan,24.62 ± nan,45.38 ± nan,63.57 ± nan,98.47 ± nan,97.97 ± nan,78.48 ± nan
